## ACTIVE GENE SELECTION CRITERIA based on... 
# (1) riboZero RNA can be detected reliably for differential expression analysis 
## i.e. min. average of 3 t.p.m. over 3 consecutive time points (~30 min intervals) UP TO STAGE 13 (~12 hpf) 
# (2) RNAPII ChIP enrichment conditions (covering at least 80% of the genebody): 
## 2.6-fold at this stage OR 
## 1.8-fold at this stage AND 1.4-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.8-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.4-fold at next two stages 
# (3) optional: H3K4me3 mark within genebody 

## rzRNA data selection for RNAPII ChIP: 
## +/- 1h from ChIP time point, min. average of 0.1 t.p.m. (=detection limit) over 3 consecutive time points 

## ZYGOTIC GENOME ACTIVATION: 
# Total number of genes with transcripts: 12969 
# Number of activated genes at this stage: 724 
# Percentage of genes that activated at this stage: 5.58254298712314 

scaffold	start	end	gene.length	pol2.6.mean	pol2.7.mean	pol2.8.mean	pol2.8p.mean	pol2.11.mean	pol2.12p.mean	tu.st8p.toInput	tu.st10p.toInput	maternal.tpm	h3k4me3	h3k36me3
Xetro.D00216|mdk	scaffold_4	10214702	10239763	25062	0.845534025517382	0.915627338167926	0.789222439045726	0.656559042375878	3.39505675883952	4.92226555168645	0.891913127529267	0.751957587293728	25.295530353932	1	1
Xetro.I00907|col18a1	scaffold_9	49029831	49075110	45280	1.0770526594086	0.944364358311285	0.789901427772015	0.809192673901766	3.36224566696103	3.81502697665255	1.19856419612461	2.82711499105306	6.53854525997274	0	1
Xetro.A01153|dynll2	scaffold_1	66812382	66815949	3568	0.976255129347713	0.997805550160358	1.33422842117254	1.04646990113238	3.35476356970747	4.84802776816617	0.900655176278611	4.14260270818181	304.439424079648	1	1
Xetro.G01785|erf	scaffold_7	101882426	101915075	32650	0.887853601229669	0.808007776549753	0.83443674321699	1.64209022918263	3.346424594609	4.70745615860622	0.678629553554877	0.66322457150694	44.3632241944419	1	1
Xetro.J00909|rbm38	scaffold_10	34829879	34845325	15447	0.873270906850243	1.03740816340446	0.891384162968907	0.657072606423197	3.33959686306923	6.56167567281013	1.89805847226821	6.29981057004607	56.743073901687	1	1
Xetro.I00680|trip12	scaffold_9	36471896	36546059	74164	1.08010563860652	1.03084314494899	0.932478220046	1.88318276251999	3.31969675005427	4.30271269147463	0.766860152027379	0.592205175109438	68.196401131213	1	1
Xetro.I00340|cdca7	scaffold_9	19054232	19062896	8665	0.930700199821261	1.24075076740054	1.45952776250834	1.56734715915221	3.31697779740453	6.23376201103664	2.14380188475451	1.73416916648126	39.1870038831665	1	1
Xetro.I00245|	scaffold_9	11983319	11984130	812	0.941861946037266	0.813254299296718	0.736332812680929	9.42304058136843	3.31598240018973	5.01124101539606	NA	NA	0	0	1
Xetro.I00810|pax3	scaffold_9	44405560	44460733	55174	0.885501941548402	0.884455571190794	1.17282917051356	0.80776649017993	3.31549956075083	3.09771908381849	NA	NA	0.500693547075364	1	1
Xetro.A02998|fat1	scaffold_1	180240326	180354247	113922	0.953489042894948	0.988070395566676	1.20247877624758	2.33048051797043	3.31441279288818	4.16769323167241	5.84455485899552	8.77408399683228	1.53361003137918	1	1
Xetro.K00774|	scaffold_44	289897	294334	4438	0.752872189597838	1.05861589605472	0.89045551207805	1.27459040693197	3.30377775295145	2.92211410781054	0.897542312766128	0.209993685668202	4.34163402621767	0	0
Xetro.F00230|klf10	scaffold_6	18577547	18589902	12356	0.952194162751584	1.16493100274947	1.92079379529927	2.12153405766282	3.30017135024047	4.15629614099667	3.41305423467866	7.34677908859182	6.20694963552821	1	1
Xetro.D01933|ptch2	scaffold_4	103030591	103059474	28884	0.881143490184679	0.878209737989913	0.804550400538669	1.1850436508843	3.29110542635694	3.59721242695636	NA	19.5294127671428	0.0457314691198964	1	1
Xetro.K03746|	scaffold_1494	2799	7442	4644	0.320925293296772	0.424537641533633	0.7608056939423	1.87746988020789	3.28754580164392	2.67694408352775	0.969701160089503	2.57508079735533	14.5777040540342	0	0
Xetro.C01719|cnot2	scaffold_3	87930570	87978787	48218	1.11849332909326	1.19279902504108	1.26265865871541	2.72330837866288	3.28239670661913	3.58521725536914	0.646210706417528	0.260683844460135	227.302658366401	1	1
Xetro.C00668|	scaffold_3	24073856	24090007	16152	0.877910967604657	1.02543542374296	0.959594569963755	1.54436431332089	3.28027765885286	3.38190709852752	4.37677936787078	0.169085824823747	89.7038186649303	1	1
Xetro.G00638|cyp26c1	scaffold_7	32244887	32258732	13846	0.879580213872344	0.831030486974249	1.12114173542663	0.953772262095268	3.27167035668404	3.12965799110455	NA	NA	0.0140460512316901	1	1
Xetro.I01649|unnamed	scaffold_9	85461750	85463771	2022	1.07629741685322	0.861275694697408	0.706310689276171	2.03581680005414	3.25558794930683	4.37556886129048	NA	NA	0	0	0
Xetro.G00233|	scaffold_7	9211535	9215255	3721	1.14512707884609	0.678847240341862	0.584903654598045	1.31834326438805	3.25189953042973	4.03124900994314	0	6.95114691711863	4.30016542523394	0	1
Xetro.I01107|emp2	scaffold_9	62673016	62697071	24056	0.943086547708055	0.998845730545626	0.805005329372378	0.641096774567252	3.2363031552936	9.27934484980061	NA	NA	0.450283596287412	1	1
Xetro.D02528|unnamed	scaffold_4	137756222	137785626	29405	0.872510732784849	1.06623045326002	0.897790579561826	1.26074389324729	3.23368266791865	3.945436073619	4.00662888418799	4.85476927544793	9.80605664951758	1	1
Xetro.J00871|jup	scaffold_10	33477216	33533307	56092	0.874931852292051	0.857617644221617	0.712578067444333	1.50816949452366	3.23338578427351	4.69037336988661	0.973270174296679	0.355700382235885	115.172556755246	1	1
Xetro.E00916|brp44l	scaffold_5	69617552	69627303	9752	1.14974346747621	1.10890331584228	1.02967704439659	0.99281769975217	3.21427665849251	5.09236193630297	0.321606229758231	0.261788374894676	542.373477067669	1	1
Xetro.K04589|gmeb2	scaffold_6141	640	3871	3232	0.935124077571368	1.01160304975746	0.766996400908687	1.74896263202814	3.21281469986904	2.56062084324117	0.837706158581719	2.4987127446176	98.8942891165281	0	1
Xetro.A00676|orai2	scaffold_1	45769941	45783605	13665	0.938930597809328	0.859013285682472	1.41853553795445	2.2767942782362	3.20672191694048	3.09839110435931	0.716256538702474	1.1773050249696	120.96851494154	1	1
Xetro.I00129|fam134a	scaffold_9	4575268	4588813	13546	1.03395898791475	1.02349296670826	1.49002190229369	2.48618444458601	3.19682686787586	4.02366228658756	0.764825155617771	0.41238578995475	24.9520777689496	1	1
Xetro.B01571|gpd1	scaffold_2	92970296	92988370	18075	0.862974837854967	0.91935126830881	1.9433137266839	1.914321570183	3.1950553225536	6.95526467372258	0.703486973182657	0.652188181463026	55.8676520337127	1	1
Xetro.K01103|	scaffold_75	251593	256823	5231	0.749585791481513	0.794853718646092	0.700892278217921	1.85793500674623	3.18818095219664	2.64668387619572	NA	1.74653284909407	3.07724314835721	0	1
Xetro.K00384|efnb1	scaffold_28	69318	86122	16805	0.831614740896001	0.761718108397579	0.730701272611951	1.79776149494603	3.18216252923905	3.39049284085713	0.832113994639251	0.108496737595238	25.5014131668746	1	1
Xetro.B01863|zc3h12c	scaffold_2	108914130	108933503	19374	0.903207665300649	0.91066264127996	0.862494388622042	0.831420494424753	3.17740718746586	3.1314233228566	NA	3.191080517507	0.205883288538295	1	1
Xetro.A03251|	scaffold_1	198539481	198540748	1268	0.644129278040622	0.880337661715307	1.01739010451822	1.60385125792758	3.17063424013952	3.56368744032	NA	0	11.3456958140056	1	1
Xetro.E01282|foxa2	scaffold_5	91327998	91331966	3969	0.891641763481394	0.87355238044057	1.67547154849563	1.61079271093157	3.16015684636464	3.21947918347959	NA	NA	0	1	0
Xetro.A00398|c9	scaffold_1	25869969	25892947	22979	1.15053228130755	0.949478691501414	0.819770102765369	1.28918957089624	3.14823281542814	12.114616517722	NA	NA	1.86539086939914	1	1
Xetro.F01340|hoxa1	scaffold_6	103538909	103541322	2414	0.625481174528841	0.837089578595359	2.02798508807156	0.534284066458429	3.14186849673329	7.34748673141814	NA	NA	0.0478035306518887	1	1
Xetro.H01791|actc1	scaffold_8	90717488	90723952	6465	0.830942820937361	0.988872566006256	0.77970812449773	0.764789943223999	3.14084213181717	12.2741651303769	NA	NA	0.0546901338156821	0	1
Xetro.I01555|gng13	scaffold_9	83392801	83413765	20965	0.857659841099996	0.652846033299197	0.78608913391569	1.4376702075558	3.13715461695471	3.21528937497344	NA	NA	0.142031769668493	1	1
Xetro.A00975|	scaffold_1	60818869	60828839	9971	0.844716309441503	0.915844153699752	1.4824617369977	1.28605700028694	3.13636626666662	4.80064271473624	NA	NA	0	0	1
Xetro.K03539|	scaffold_1045	41041	45079	4039	0.905203599687221	0.758682406491744	1.1022362065465	1.21814517217613	3.12873532995339	5.25813069639042	NA	NA	14.7103501015704	0	1
Xetro.A03283|st3gal5	scaffold_1	201341104	201364312	23209	0.990092552604215	0.809735698233756	0.846720640561454	0.59906048068242	3.12477030924537	2.58899804791249	NA	NA	0	0	1
Xetro.B00736|	scaffold_2	41599743	41601693	1951	1.30390685652142	1.03189862988871	1.2386620145483	1.64261727001299	3.12303890656123	2.8198354645572	NA	NA	3.76042961468568	0	1
Xetro.D02509|aldh1l1	scaffold_4	136996751	137015268	18518	1.13195780364262	1.06665027182504	0.858216574019297	0.8591958340597	3.1186085634638	5.41303798310351	NA	NA	0.0136121307897631	0	1
Xetro.A02171|enc1.2	scaffold_1	123322021	123328752	6732	1.0678199083393	0.620111251848426	0.956030053059728	1.47965042365543	3.10902833051651	4.21025212314443	1.44271616200185	5.15776798721977	84.8601130679462	1	1
Xetro.G00442|nfu1	scaffold_7	20032464	20050132	17669	1.040500202169	0.917416155664877	0.942792099688414	1.5222886777424	3.10897929266125	2.16220503039324	1.46441114188158	0	30.8669894623232	1	1
Xetro.D00371|cstf3	scaffold_4	16964979	17010909	45931	1.00595454191415	0.91209636206671	0.932804468332822	2.47926018739727	3.10199553113145	3.09235532052377	2.32333511802895	0.795869485808328	21.7392707997007	1	1
Xetro.K01228|unnamed	scaffold_84	282001	303083	21083	1.07522198317785	1.00826470906386	0.963703376003937	0.832675251151112	3.1016046620496	3.52203833012828	0.41650962677711	0.505797740731757	162.034712386603	1	1
Xetro.B02114|rcan1	scaffold_2	127609518	127618709	9192	1.17441293759759	1.00850843871356	0.906238063092659	0.550989093254896	3.07921634347526	3.56489510800281	0.195254818917544	0.413320905124716	21.9438142140775	0	1
Xetro.H00600|	scaffold_8	26382457	26382734	278	0.954825452624238	0.649726417565637	0.711990251525704	2.06125466382755	3.07899377032593	4.04360231974814	NA	NA	0	1	0
Xetro.K01357|lphn2	scaffold_101	28297	85449	57153	1.12884395748097	1.236386799971	1.26926698771498	1.1250822902367	3.07219407778781	4.04119495078172	0.607154007967091	0.853251136061239	100.814455289599	0	1
Xetro.H01125|zfp36	scaffold_8	55374110	55379277	5168	1.28958892351827	0.838977589393646	0.604709409549862	0.801443289300682	3.06689202940094	3.58799523686561	NA	NA	0.0105350717170372	1	1
Xetro.H01514|rcor1	scaffold_8	76104273	76142337	38065	1.03659936254635	0.95150575009852	0.854419958801147	0.869752340966423	3.05907081553748	3.3768824186794	0.9813129286243	1.01571413918946	27.5476900487031	1	1
Xetro.D01456|mcm5	scaffold_4	80332294	80339919	7626	1.04422137282337	1.2418606059294	1.91347530815691	1.34773581523035	3.02746270416178	3.96210496406071	0.72651063872236	0.919733812275228	149.466111621318	1	1
Xetro.B02118|slc5a3	scaffold_2	127799698	127801845	2148	1.04718192774815	1.00199916397987	0.86527221942372	1.72347360373269	3.02510037599392	2.16162887433763	1.33923740942199	1.40611771923428	31.6833240772749	0	1
Xetro.K00773|xlcof22	scaffold_44	263985	271711	7727	0.812497252470488	0.732942142025013	0.809687772751211	1.77148504700397	3.01940475969592	2.7676894287547	2.01135988162048	0.887700580324674	5.03666754474419	1	1
Xetro.C00846|	scaffold_3	36293291	36294243	953	1.42129178959258	1.22714933553029	0.985599494347727	1.9784281797186	3.01776741729539	4.32614591755879	NA	NA	9.21005537549656	0	1
Xetro.G01268|mpzl2	scaffold_7	70923711	70951425	27715	1.04550046272672	1.41773998557463	1.06023270006758	0.956717454888178	3.00371741517332	3.23234122851234	2.0155832094559	0.566069935279502	62.283084508012	1	1
Xetro.D01444|c7orf55	scaffold_4	79917296	79919283	1988	1.0700435504032	1.07044600802936	1.07758749092372	1.39015767234944	2.99926130495677	3.02851575512283	3.53648447721682	1.04621854109694	207.846566796482	1	1
Xetro.H00955|degs3	scaffold_8	49961542	49976585	15044	0.867860647738792	1.08693252674925	0.991494462894279	0.687633138425458	2.98686268104911	4.05112584509935	NA	NA	0.0792943985254284	1	1
Xetro.D00506|slc38a8	scaffold_4	25020827	25045748	24922	1.19628581909762	1.28922444995171	1.11321970334952	0.737773142572577	2.96785039422696	2.23184901166062	0.729008166700872	1.43312854883262	25.7609982402886	1	1
Xetro.C01159|sap30l	scaffold_3	54432812	54437869	5058	1.01940172305837	0.944023300192702	2.22622106917333	1.33086548733056	2.94904708457516	1.84104165812452	0.403792278577777	0.646807474125457	210.58760985261	1	1
Xetro.F00287|	scaffold_6	21965877	21968547	2671	0.898958643043361	1.11688299819794	0.810541542689939	0.795782835146443	2.94564518580708	2.69340386317998	NA	0	5.30074422448137	1	1
Xetro.A03371|znf638	scaffold_1	204152858	204164861	12004	1.17728319143349	0.975919163389261	0.92066356724573	1.72756517375497	2.9162818773047	3.67120066237571	1.46583983567853	1.38157716218396	22.8771186741844	0	1
Xetro.I00392|tn3	scaffold_9	21996508	22006403	9896	1.12418744708145	1.03438826932108	0.822592245708111	0.979643870800467	2.9121219885806	7.43489233658037	NA	16.9004533561813	0	0	1
Xetro.K02049|	scaffold_203	131748	133850	2103	0.986776220303735	1.18341384892392	0.889920853574801	1.8535323580567	2.90719966585472	3.27411022672139	1.73125939440222	1.01715691495536	12.6165597931333	0	1
Xetro.G00108|fgf16	scaffold_7	5368309	5390579	22271	1.06121094233852	1.05534478203263	1.00813118182941	1.32016350252455	2.89568412963986	2.43381483788434	NA	NA	0.0439866406895014	1	1
Xetro.F01415|meox2	scaffold_6	108720147	108720865	719	0.686564802292694	0.839628524161664	0.680755297182438	0.370621350283674	2.88384878574055	4.4003912925802	NA	NA	0.216596801656813	1	0
Xetro.G01085|	scaffold_7	57631001	57631811	811	0.70898157036263	0.799017750011293	0.79409071226276	1.0420959788578	2.85857620910195	3.11128468375765	NA	NA	9.3435947710366	1	0
Xetro.K04886|coq4	scaffold_8b	1338592	1345907	7316	0.87626514694224	1.28946035492302	1.07013861681263	1.74774883726912	2.85580492613199	2.01515861157019	0.932029160251723	0.413758745066585	45.4086519349413	1	1
Xetro.D01364|uck2	scaffold_4	75283288	75312134	28847	1.0086797019877	1.17225389679746	1.21439680986638	2.01682946150768	2.85497267211115	2.50879461635859	0.312042747989719	1.40059424895671	118.515502425618	1	1
Xetro.K05206|fzd3	scaffold_5b	4230865	4281313	50449	0.952123138791688	0.844085405083493	0.861211020199148	1.33480426537156	2.85156265793886	3.43318189126894	0.79972632418922	6.59326328463369	17.7441515674339	1	1
Xetro.G01415|plod1	scaffold_7	79982746	80012085	29340	1.02790404146852	0.985455773079221	1.03656208891752	1.02088663279585	2.84678915660907	4.52337643455376	NA	5.66437513159554	1.00772724494742	1	1
Xetro.F01714|acvr2b	scaffold_6	132510935	132532932	21998	0.971479167812595	0.871990765529638	0.761357072237662	1.09452258911206	2.83338458972013	3.24979667295281	0.922447090453692	0.763905601435859	128.72086580095	0	1
Xetro.B01416|csrnp2	scaffold_2	85686660	85695929	9270	1.06768453799615	1.17347918258893	1.37229599464494	0.874270957561277	2.82175561223098	3.41985292928599	0.608026288838241	0.838551056668279	75.742536810429	0	1
Xetro.F00163|ext1	scaffold_6	11488100	11510093	21994	0.992027248852413	0.836755171243998	0.833300744347154	0.716488807413723	2.82167022807651	3.10350375739493	1.69037135570954	0.414783987974715	195.92965202591	0	1
Xetro.D01272|	scaffold_4	70954590	70973461	18872	1.0134299907977	1.07880432560761	1.4469834334425	1.35876437394176	2.81380028391578	2.6670676998208	0	0.78358754929894	15.8689189354847	1	1
Xetro.E01349|cnrip1	scaffold_5	96497396	96506146	8751	1.02939007819681	1.13781918394734	1.46748943377004	1.34491563661039	2.78853342465778	2.31687108060556	NA	NA	0.898824760885535	1	1
Xetro.G01250|phldb1	scaffold_7	70276246	70349081	72836	0.928227743263516	0.914161336888086	0.904710311396204	1.20792500573467	2.78056876164848	3.38072029394171	0.650089058311915	0.69329865517289	101.334260789085	1	1
Xetro.E00737|myb	scaffold_5	55301203	55319504	18302	1.07671540477942	0.965596241029362	1.4782512070185	0.885567707907449	2.77749843979667	3.89990428628389	1.25994618999622	9.88525831423279	0.354948456372539	1	1
Xetro.I00735|sf3b1	scaffold_9	39229506	39330686	101181	1.09955699558382	1.22593256273495	1.04965895815668	1.26807290960119	2.77098575864153	3.07495158385312	0.455923289290628	0.384524598217125	270.681981646064	1	1
Xetro.H00155|hmcn2	scaffold_8	6440647	6517151	76505	0.967635639710568	0.894889452632766	0.784838015647368	0.556293125562557	2.76559743565719	4.65609391320877	NA	NA	0.286414092981199	1	1
Xetro.H01647|peli1	scaffold_8	83297907	83331789	33883	1.00301971423335	0.925236207367067	1.02607879648073	1.59572688749369	2.76415435711154	4.3316088354089	1.14828429220555	0.981087520808002	176.915884481333	1	1
Xetro.B02567|igsf3	scaffold_2	149436965	149442931	5967	0.985191803345505	0.910397831824869	0.749955097559375	0.479871544003405	2.76333714196107	2.70580732425261	NA	NA	0.0394311343112306	1	0
Xetro.F00203|rspo2	scaffold_6	16070839	16119729	48891	1.16893058768172	1.11495111456485	0.920854750819056	0.907340745167945	2.76016695765741	1.74018541652347	NA	NA	0.626353666222753	0	1
Xetro.K00831|dcaf15	scaffold_48	24147	40045	15899	1.20939765595845	0.918170743643098	1.01818068918057	1.82610912235817	2.7596729389079	3.37989067010731	2.21207943916521	1.59018119223555	23.4804276797418	1	1
Xetro.F01762|	scaffold_6	134406089	134407100	1012	0.868294717593039	1.51193251469877	2.58543171947902	1.48382272630258	2.75866061395814	3.131020045476	NA	0	60.7414203546855	0	1
Xetro.A01339|yod1	scaffold_1	76297248	76302843	5596	1.09410313036794	1.07548718002414	0.994562739158872	1.49495794925981	2.75663997732624	4.11613692604714	0.643685195946454	2.15073178949852	30.2633546891408	1	0
Xetro.D01613|nol12	scaffold_4	84143416	84156132	12717	1.30073074307755	0.979787187353101	1.09159200642966	1.52839897422532	2.75506624008735	2.24515641987322	0.763790909295097	0.281287838209876	93.3894749121716	0	1
Xetro.H00388|	scaffold_8	17478560	17501175	22616	1.09134154253046	0.994839731778071	0.919234918773374	1.555890719015	2.75466427310247	2.8764081877339	NA	NA	9.31356336421936	1	1
Xetro.G01440|	scaffold_7	81754773	81755142	370	1.09108134324047	0.687957176847808	0.552559490853795	1.12152434737533	2.75137945828127	9.79301520620552	NA	NA	6.95425267064742	0	1
Xetro.K02743|eppk1	scaffold_422	48234	66599	18366	1.00960973581022	0.856316266817786	0.673685074719263	0.681161774152038	2.7487264182698	5.94394488454795	0.214717517909324	1.28431379141351	3.11943929546384	0	1
Xetro.G01839|unnamed	scaffold_7	103763263	103787888	24626	1.03460023793749	0.993317301153206	0.981655987271302	1.34583318738261	2.74847979909154	3.16258224612251	NA	9.34741123897434	0.669135618660192	1	1
Xetro.K01937|taz	scaffold_181	97071	108890	11820	1.11222396587351	1.15249195780461	1.25900146140816	1.91404373140625	2.74702882131374	4.58865845085315	1.09372218760831	2.25339378082417	200.097390166374	1	0
Xetro.A00154|	scaffold_1	9476165	9482432	6268	1.12194041576821	0.641697061657126	1.08333124975379	0.89975511242636	2.73996707009669	9.08682383288195	NA	NA	0.0291816723700744	1	0
Xetro.C01944|efcab10	scaffold_3	105516458	105522811	6354	1.13347247386774	0.967325629999314	1.21093382976866	1.62173526280832	2.73472425367339	3.55471638202308	NA	12.537400788783	20.4604388023063	1	1
Xetro.K00758|	scaffold_44	44047	44673	627	0.67049672275587	0.819017970612497	0.496898004874356	1.47310519396626	2.73446910430014	4.19807599972192	NA	NA	8.43128027301992	0	1
Xetro.D02061|lamc1	scaffold_4	109904930	109978382	73453	0.98347661805413	0.974501460268132	0.858301227682655	2.05577578812359	2.73031768933313	3.86854290954223	0.756876485077588	1.44525066018704	17.7274308900792	1	1
Xetro.D02445|	scaffold_4	130852829	130862766	9938	1.23754042901978	1.1057720812786	0.895052571037038	1.01185374271412	2.72414244163412	2.89709389527285	NA	NA	8.68544433559039	0	1
Xetro.B01197|elf1	scaffold_2	73868660	73909563	40904	0.944032772046995	0.918292659686213	0.863218019823561	0.925357949749453	2.7231088551627	3.32891037152048	NA	4.33986950380952	4.44362659824627	1	1
Xetro.F00902|	scaffold_6	68701848	68736934	35087	0.994924555117444	1.17392806838958	0.966120858079991	0.703824960136562	2.71600695406197	2.58073112371459	NA	NA	0.689762717532251	0	1
Xetro.F01715|	scaffold_6	132530359	132530684	326	0.640290509237625	0.744619644335928	0.814930436495288	0.585731134473601	2.71298731463158	3.55215323063305	NA	NA	27.9348311314588	0	1
Xetro.G01748|cnot3	scaffold_7	99803986	99832349	28364	0.991459144563115	0.921928178725426	1.55104395098429	2.44822891498798	2.71049417826435	4.01276815867275	0.516916312072701	0.138670386512257	33.054203462163	1	1
Xetro.K00691|	scaffold_40	424230	438065	13836	1.13440754502867	1.15121688953481	0.853694069035857	0.727934124541085	2.70762201878397	4.62709996719613	NA	NA	0	1	1
Xetro.I01565|llgl1	scaffold_9	83650645	83683767	33123	0.847639200200737	0.879338364464009	0.699979860602763	1.24244138379059	2.69584989470698	4.16372743502697	2.03971551904934	1.15348086717652	134.160680371329	1	1
Xetro.A00679|rhof	scaffold_1	45845719	45869351	23633	0.887128246044527	0.870248002513185	0.888926884409687	1.05885111938712	2.69521838494903	3.54605431341335	1.00605872798192	1.45909405731527	57.7090960003725	1	1
Xetro.H01623|daam1	scaffold_8	81980214	82090350	110137	1.02033499900717	1.0057499727647	0.929578791730156	1.36868856137666	2.68800156352827	3.71296099720001	0.736056213783983	0.533791677895515	23.4424732498091	1	1
Xetro.F01603|	scaffold_6	122476221	122477290	1070	0.966395750727021	0.53390946773479	0.795539573242843	1.71948394545813	2.68161048289537	4.93106204148948	NA	NA	103.159130415984	0	1
Xetro.H01343|	scaffold_8	65580243	65589306	9064	0.998067573778501	1.06760993316365	0.785592988793672	1.6308784110634	2.67014207644098	3.07685065723359	NA	NA	0.141252858940775	0	1
Xetro.I00561|rpe	scaffold_9	32088552	32101098	12547	1.2281899026718	0.92492993872041	0.970449777611605	2.40406470139448	2.66330683226924	3.52919421619019	0.903432918618479	0.366503724852546	122.161330903113	1	1
Xetro.D01597|c22orf23	scaffold_4	83673440	83681065	7626	1.14548130681944	1.27282220965679	1.35994051352936	1.21256230618897	2.66262819671712	3.03455255442226	0.794966048449999	0.993020988159805	11.7635775344387	1	1
Xetro.K05078|cers2	scaffold_8c	4154230	4180113	25884	1.13838338156559	0.878773024119281	0.823513113879944	0.742600146311119	2.66222696327404	3.87095657190737	1.15328195967126	0.700583804424867	73.7199953210563	1	1
Xetro.E01274|nkx2-4	scaffold_5	90717738	90719644	1907	0.808432338544653	0.765432470074249	0.878792493631693	1.08292061027249	2.65396590543025	2.26953207156072	NA	NA	0.0839352109187018	1	0
Xetro.J00225|st3gal2.2	scaffold_10	6431078	6457614	26537	0.959896277085171	1.05532684715351	0.844930481350085	0.903473090130134	2.64527582230975	3.66971153633003	0.98201688337941	0	18.6642189372956	1	1
Xetro.F01612|asna1	scaffold_6	123106656	123111943	5288	0.957504500673896	0.862976454374605	2.1908147974508	2.33847363895018	2.63982407003143	2.19718412530314	7.18781802140207	2.24476008817734	10.0403455018521	1	1
Xetro.A00974|c12orf34	scaffold_1	60787655	60807555	19901	0.858510032300411	0.979926258576956	0.830510220405568	1.44783105286256	2.63786341212846	4.1876504113942	2.22590493566	0.929972036530611	26.0777996383599	1	1
Xetro.K00795|	scaffold_44	608438	614204	5767	0.930171107574848	0.868956211107685	0.905436720678924	1.72396847003055	2.63638262851523	3.82398154065835	0.598361541844085	0	61.5143380167899	1	0
Xetro.C00293|fam160b2	scaffold_3	8187361	8205486	18126	0.956595876275543	0.733647674592861	0.741566710833811	1.08775863938298	2.63287120847979	3.09116482777836	2.22590493566	1.78700508980392	27.4978966584745	1	1
Xetro.B00245|luzp1	scaffold_2	12608631	12664229	55599	0.962943630807024	0.943166681499606	0.81175626073872	1.31419501399996	2.62318252777415	2.19889773468494	0.450810150921281	0.703762622239381	120.545766404222	1	1
Xetro.K03927|celf3	scaffold_1929	1776	5923	4148	1.07999397020873	0.692773141029038	0.864814787830545	0.891824696413128	2.61990187627815	4.75154030388221	NA	NA	0	1	0
Xetro.J00866|terf2ip	scaffold_10	33312397	33320512	8116	1.02875688511132	1.06430307034557	0.746588721138514	1.26809347794704	2.61404441632641	3.02327779223348	0.765064601750842	0.721853294484446	54.4725425851877	1	1
Xetro.A02470|cldn23	scaffold_1	137832519	137835746	3228	0.723540468029101	1.30571051500381	1.27409005204278	1.73273281236971	2.61300611505111	2.47240973677639	NA	4.93847219399014	0.506633473520196	1	0
Xetro.K02744|	scaffold_422	58613	59293	681	1.30813380171224	0.864007053514282	0.833254431076614	0.786355062927633	2.61167977203309	6.89981132194444	NA	NA	4.17000989683211	0	1
Xetro.G00119|unnamed	scaffold_7	5676088	5682761	6674	1.02807893672814	1.24431667182452	1.38906536786432	1.01351459455452	2.60782136493187	16.9655393870621	NA	2.90863594404255	8.72536291955406	1	1
Xetro.D01865|elovl1	scaffold_4	98425207	98443315	18109	0.987936599516902	0.979952256228341	1.24408053245097	1.18128051705623	2.60480105525486	3.87557116161563	1.23661385314444	1.42550458154327	55.7947503728737	1	1
Xetro.G02019|azi1	scaffold_7	113341596	113378359	36764	1.08032807496565	0.873101969531455	0.916401559590637	0.943885573557666	2.60032988157581	3.0054857804109	0.153576882149892	0.306305797074223	42.2027381884091	1	1
Xetro.D00228|	scaffold_4	10483999	10491029	7031	0.997760898332278	0.948745826012317	0.964027075207158	1.06884592128852	2.59683707261293	4.28897137200601	NA	NA	0.164041396823979	1	1
Xetro.A02549|hnrnpd	scaffold_1	144610918	144625368	14451	0.96302262057853	0.814517255594821	0.910783621659767	1.68197033518471	2.59512990127889	4.03689539594767	0.117058107457848	1.16369952181795	107.20886457415	1	1
Xetro.G02071|trpm5	scaffold_7	115192279	115240235	47957	0.983580903683791	0.924617166411496	0.775749432562789	1.14586643497615	2.59187733500738	4.97992256590919	NA	12.3394797085927	0.0925255400174163	1	1
Xetro.B01257|nckap5l	scaffold_2	77177427	77222852	45426	0.939430955683794	0.952794365402549	0.816820505952485	1.91914985649412	2.59166233293698	2.0193975797185	0.697063825734482	1.78840776255887	38.3564920963222	1	1
Xetro.D01415|rnf2	scaffold_4	78544422	78550563	6142	0.916618828386201	1.04676276007446	0.915196166351795	1.1268806749694	2.59153710827917	3.77793158414506	1.11605261397994	0.912201870227478	38.6601797049481	1	1
Xetro.K01836|ndel1	scaffold_160	58417	107522	49106	0.853472092130726	0.778387843338963	0.970571984373321	2.45033333479544	2.59023600335681	2.2729387317453	0.856117282946153	2.12820523744505	35.5138402487619	1	1
Xetro.G00589|slc25a28	scaffold_7	29864674	29876910	12237	0.971355374457551	1.07732725534481	1.7601405447841	3.07812436567005	2.58652610950514	3.61885606351494	1.52758181859019	1.59423777690962	10.3766363277441	1	1
Xetro.K02549|plec	scaffold_345	104536	144071	39536	0.852187160222049	0.826137965691188	0.76709567195114	1.27551500545536	2.58205321136406	3.66554240137111	0.714600628251502	0.666287019257063	4.51603058685549	0	1
